x,y,collections,title,image_url,date,subjects,subject_headings,locations,url
9.250485420227050781e+00,3.623871088027954102e+00,['abraham lincoln papers at the library of congress'],"Abraham Lincoln papers: Series 1. General Correspondence. 1833-1916: Chester P. Dewey to Abraham Lincoln, October 30 [1858] (Sends speech)",https://tile.loc.gov/image-services/iiif/service:mss:mal:014:0144900:001/full/pct:6.25/0/default.jpg#h=313&w=261,1858-10-30,"[{'civil war': 'https://www.loc.gov/search/?fa=subject:civil+war&fo=json'}, {'history': 'https://www.loc.gov/search/?fa=subject:history&fo=json'}, {'manuscripts': 'https://www.loc.gov/search/?fa=subject:manuscripts&fo=json'}, {'politics and government': 'https://www.loc.gov/search/?fa=subject:politics+and+government&fo=json'}, {'presidents': 'https://www.loc.gov/search/?fa=subject:presidents&fo=json'}, {'united states': 'https://www.loc.gov/search/?fa=subject:united+states&fo=json'}]","['United States--History--Civil War, 1861-1865', 'United States--Politics and government--1861-1865', 'Presidents--United States', 'Manuscripts']",None,https://www.loc.gov/item/mal0144900/
9.393458366394042969e+00,3.589210748672485352e+00,['abraham lincoln papers at the library of congress'],"Abraham Lincoln papers: Series 1. General Correspondence. 1833-1916: Joseph K. Mansfield to Simon Cameron, Thursday, September 12, 1861 (Recommendation; endorsed by Abraham Lincoln, Sept. 16, 1861 and with Simon Cameron's response)",https://tile.loc.gov/image-services/iiif/service:mss:mal:116:1162000:001/full/pct:6.25/0/default.jpg#h=404&w=322,1861-09-12,"[{'civil war': 'https://www.loc.gov/search/?fa=subject:civil+war&fo=json'}, {'history': 'https://www.loc.gov/search/?fa=subject:history&fo=json'}, {'manuscripts': 'https://www.loc.gov/search/?fa=subject:manuscripts&fo=json'}, {'politics and government': 'https://www.loc.gov/search/?fa=subject:politics+and+government&fo=json'}, {'presidents': 'https://www.loc.gov/search/?fa=subject:presidents&fo=json'}, {'united states': 'https://www.loc.gov/search/?fa=subject:united+states&fo=json'}]","['United States--History--Civil War, 1861-1865', 'United States--Politics and government--1861-1865', 'Presidents--United States', 'Manuscripts']",None,https://www.loc.gov/item/mal1162000/
9.049246788024902344e+00,3.804972648620605469e+00,['abraham lincoln papers at the library of congress'],"Abraham Lincoln papers: Series 1. General Correspondence. 1833-1916: Theodore Talbot to Robert Anderson, Thursday, February 28, 1861 (Memorandum on reinforcement of Fort Sumter)",https://tile.loc.gov/image-services/iiif/service:mss:mal:075:0756600:001/full/pct:6.25/0/default.jpg#h=390&w=313,1861-02-28,"[{'civil war': 'https://www.loc.gov/search/?fa=subject:civil+war&fo=json'}, {'history': 'https://www.loc.gov/search/?fa=subject:history&fo=json'}, {'manuscripts': 'https://www.loc.gov/search/?fa=subject:manuscripts&fo=json'}, {'politics and government': 'https://www.loc.gov/search/?fa=subject:politics+and+government&fo=json'}, {'presidents': 'https://www.loc.gov/search/?fa=subject:presidents&fo=json'}, {'united states': 'https://www.loc.gov/search/?fa=subject:united+states&fo=json'}]","['United States--History--Civil War, 1861-1865', 'United States--Politics and government--1861-1865', 'Presidents--United States', 'Manuscripts']",None,https://www.loc.gov/item/mal0756600/
9.401073455810546875e+00,3.025609254837036133e+00,['abraham lincoln papers at the library of congress'],"Abraham Lincoln papers: Series 1. General Correspondence. 1833-1916: Henry A. Wise to John G. Nicolay, Friday, February 06, 1863 (Requests return of correspondence)",https://tile.loc.gov/image-services/iiif/service:mss:mal:215:2158400:001/full/pct:6.25/0/default.jpg#h=320&w=203,1863-02-06,"[{'civil war': 'https://www.loc.gov/search/?fa=subject:civil+war&fo=json'}, {'history': 'https://www.loc.gov/search/?fa=subject:history&fo=json'}, {'manuscripts': 'https://www.loc.gov/search/?fa=subject:manuscripts&fo=json'}, {'politics and government': 'https://www.loc.gov/search/?fa=subject:politics+and+government&fo=json'}, {'presidents': 'https://www.loc.gov/search/?fa=subject:presidents&fo=json'}, {'united states': 'https://www.loc.gov/search/?fa=subject:united+states&fo=json'}]","['United States--History--Civil War, 1861-1865', 'United States--Politics and government--1861-1865', 'Presidents--United States', 'Manuscripts']",None,https://www.loc.gov/item/mal2158400/
9.737833023071289062e+00,3.278689861297607422e+00,['abraham lincoln papers at the library of congress'],"Abraham Lincoln papers: Series 1. General Correspondence. 1833-1916: William Cullen Bryant to Abraham Lincoln, Thursday, August 23, 1860 (Introduction)",https://tile.loc.gov/image-services/iiif/service:mss:mal:035:0358000:001/full/pct:6.25/0/default.jpg#h=311&w=194,1860-08-23,"[{'civil war': 'https://www.loc.gov/search/?fa=subject:civil+war&fo=json'}, {'history': 'https://www.loc.gov/search/?fa=subject:history&fo=json'}, {'manuscripts': 'https://www.loc.gov/search/?fa=subject:manuscripts&fo=json'}, {'politics and government': 'https://www.loc.gov/search/?fa=subject:politics+and+government&fo=json'}, {'presidents': 'https://www.loc.gov/search/?fa=subject:presidents&fo=json'}, {'united states': 'https://www.loc.gov/search/?fa=subject:united+states&fo=json'}]","['United States--History--Civil War, 1861-1865', 'United States--Politics and government--1861-1865', 'Presidents--United States', 'Manuscripts']",None,https://www.loc.gov/item/mal0358000/
9.331381797790527344e+00,3.592245578765869141e+00,['abraham lincoln papers at the library of congress'],"Abraham Lincoln papers: Series 1. General Correspondence. 1833-1916: Norman J. Hall to Robert Anderson, Thursday, February 28, 1861 (Reinforcement of Fort Sumter)",https://tile.loc.gov/image-services/iiif/service:mss:mal:075:0754400:001/full/pct:6.25/0/default.jpg#h=393&w=315,1861-02-28,"[{'civil war': 'https://www.loc.gov/search/?fa=subject:civil+war&fo=json'}, {'history': 'https://www.loc.gov/search/?fa=subject:history&fo=json'}, {'manuscripts': 'https://www.loc.gov/search/?fa=subject:manuscripts&fo=json'}, {'politics and government': 'https://www.loc.gov/search/?fa=subject:politics+and+government&fo=json'}, {'presidents': 'https://www.loc.gov/search/?fa=subject:presidents&fo=json'}, {'united states': 'https://www.loc.gov/search/?fa=subject:united+states&fo=json'}]","['United States--History--Civil War, 1861-1865', 'United States--Politics and government--1861-1865', 'Presidents--United States', 'Manuscripts']",None,https://www.loc.gov/item/mal0754400/
9.819231033325195312e+00,3.139255046844482422e+00,['abraham lincoln papers at the library of congress'],"Abraham Lincoln papers: Series 1. General Correspondence. 1833-1916: John D. Defrees to David Davis, Wednesday, October 03, 1860 (Indiana politics)",https://tile.loc.gov/image-services/iiif/service:mss:mal:039:0390700:001/full/pct:6.25/0/default.jpg#h=383&w=293,1860-10-03,"[{'civil war': 'https://www.loc.gov/search/?fa=subject:civil+war&fo=json'}, {'history': 'https://www.loc.gov/search/?fa=subject:history&fo=json'}, {'manuscripts': 'https://www.loc.gov/search/?fa=subject:manuscripts&fo=json'}, {'politics and government': 'https://www.loc.gov/search/?fa=subject:politics+and+government&fo=json'}, {'presidents': 'https://www.loc.gov/search/?fa=subject:presidents&fo=json'}, {'united states': 'https://www.loc.gov/search/?fa=subject:united+states&fo=json'}]","['United States--History--Civil War, 1861-1865', 'United States--Politics and government--1861-1865', 'Presidents--United States', 'Manuscripts']",None,https://www.loc.gov/item/mal0390700/
9.511314392089843750e+00,2.703895568847656250e+00,['abraham lincoln papers at the library of congress'],"Abraham Lincoln papers: Series 1. General Correspondence. 1833-1916: Abraham Lincoln to Joseph E. Segar, Thursday, April 23, 1863 (Eastern Shore of Virginia and Emancipation Proclamation)",https://tile.loc.gov/image-services/iiif/service:mss:mal:231:2310400:001/full/pct:6.25/0/default.jpg#h=311&w=197,1863-04-23,"[{'civil war': 'https://www.loc.gov/search/?fa=subject:civil+war&fo=json'}, {'history': 'https://www.loc.gov/search/?fa=subject:history&fo=json'}, {'manuscripts': 'https://www.loc.gov/search/?fa=subject:manuscripts&fo=json'}, {'politics and government': 'https://www.loc.gov/search/?fa=subject:politics+and+government&fo=json'}, {'presidents': 'https://www.loc.gov/search/?fa=subject:presidents&fo=json'}, {'united states': 'https://www.loc.gov/search/?fa=subject:united+states&fo=json'}]","['United States--History--Civil War, 1861-1865', 'United States--Politics and government--1861-1865', 'Presidents--United States', 'Manuscripts']",None,https://www.loc.gov/item/mal2310400/
1.034391880035400391e+01,3.047350168228149414e+00,['abraham lincoln papers at the library of congress'],"Abraham Lincoln papers: Series 1. General Correspondence. 1833-1916: Francis P. Blair Jr. to Abraham Lincoln, Tuesday, January 08, 1861 (Forwards letters)",https://tile.loc.gov/image-services/iiif/service:mss:mal:059:0591800:001/full/pct:6.25/0/default.jpg#h=322&w=203,1861-01-08,"[{'civil war': 'https://www.loc.gov/search/?fa=subject:civil+war&fo=json'}, {'history': 'https://www.loc.gov/search/?fa=subject:history&fo=json'}, {'manuscripts': 'https://www.loc.gov/search/?fa=subject:manuscripts&fo=json'}, {'politics and government': 'https://www.loc.gov/search/?fa=subject:politics+and+government&fo=json'}, {'presidents': 'https://www.loc.gov/search/?fa=subject:presidents&fo=json'}, {'united states': 'https://www.loc.gov/search/?fa=subject:united+states&fo=json'}]","['United States--History--Civil War, 1861-1865', 'United States--Politics and government--1861-1865', 'Presidents--United States', 'Manuscripts']",None,https://www.loc.gov/item/mal0591800/
9.513261795043945312e+00,3.761017084121704102e+00,['abraham lincoln papers at the library of congress'],"Abraham Lincoln papers: Series 1. General Correspondence. 1833-1916: John W. Noell to Abraham Lincoln, Thursday, January 15, 1863 (endorsed by Lincoln, Jan. 16, 1863)",https://tile.loc.gov/image-services/iiif/service:mss:mal:212:2120200:001/full/pct:6.25/0/default.jpg#h=383&w=303,1863-01-15,"[{'civil war': 'https://www.loc.gov/search/?fa=subject:civil+war&fo=json'}, {'history': 'https://www.loc.gov/search/?fa=subject:history&fo=json'}, {'manuscripts': 'https://www.loc.gov/search/?fa=subject:manuscripts&fo=json'}, {'politics and government': 'https://www.loc.gov/search/?fa=subject:politics+and+government&fo=json'}, {'presidents': 'https://www.loc.gov/search/?fa=subject:presidents&fo=json'}, {'united states': 'https://www.loc.gov/search/?fa=subject:united+states&fo=json'}]","['United States--History--Civil War, 1861-1865', 'United States--Politics and government--1861-1865', 'Presidents--United States', 'Manuscripts']",None,https://www.loc.gov/item/mal2120200/
1.039043903350830078e+01,3.723362445831298828e+00,['abraham lincoln papers at the library of congress'],"Abraham Lincoln papers: Series 1. General Correspondence. 1833-1916: John E. Wool to Edwin M. Stanton, Sunday, March 09, 1862 (Telegram regarding the engagement with the Merrimac)",https://tile.loc.gov/image-services/iiif/service:mss:mal:149:1491600:001/full/pct:6.25/0/default.jpg#h=371&w=286,1862-03-09,"[{'civil war': 'https://www.loc.gov/search/?fa=subject:civil+war&fo=json'}, {'history': 'https://www.loc.gov/search/?fa=subject:history&fo=json'}, {'manuscripts': 'https://www.loc.gov/search/?fa=subject:manuscripts&fo=json'}, {'politics and government': 'https://www.loc.gov/search/?fa=subject:politics+and+government&fo=json'}, {'presidents': 'https://www.loc.gov/search/?fa=subject:presidents&fo=json'}, {'united states': 'https://www.loc.gov/search/?fa=subject:united+states&fo=json'}]","['United States--History--Civil War, 1861-1865', 'United States--Politics and government--1861-1865', 'Presidents--United States', 'Manuscripts']",None,https://www.loc.gov/item/mal1491600/
9.350023269653320312e+00,3.275507211685180664e+00,['abraham lincoln papers at the library of congress'],"Abraham Lincoln papers: Series 1. General Correspondence. 1833-1916: Henry Wilson to Abraham Lincoln, Saturday, January 05, 1861 (Recommends Charles F. Adams for cabinet)",https://tile.loc.gov/image-services/iiif/service:mss:mal:058:0582100:001/full/pct:6.25/0/default.jpg#h=387&w=310,1861-01-05,"[{'civil war': 'https://www.loc.gov/search/?fa=subject:civil+war&fo=json'}, {'history': 'https://www.loc.gov/search/?fa=subject:history&fo=json'}, {'manuscripts': 'https://www.loc.gov/search/?fa=subject:manuscripts&fo=json'}, {'politics and government': 'https://www.loc.gov/search/?fa=subject:politics+and+government&fo=json'}, {'presidents': 'https://www.loc.gov/search/?fa=subject:presidents&fo=json'}, {'united states': 'https://www.loc.gov/search/?fa=subject:united+states&fo=json'}]","['United States--History--Civil War, 1861-1865', 'United States--Politics and government--1861-1865', 'Presidents--United States', 'Manuscripts']",None,https://www.loc.gov/item/mal0582100/
1.000475978851318359e+01,3.967820405960083008e+00,['abraham lincoln papers at the library of congress'],"Abraham Lincoln papers: Series 1. General Correspondence. 1833-1916: James H. McDaniel to Abraham Lincoln, Friday, October 01, 1858 (Legal matters)",https://tile.loc.gov/image-services/iiif/service:mss:mal:014:0142600:001/full/pct:6.25/0/default.jpg#h=384&w=298,1858-10-01,"[{'civil war': 'https://www.loc.gov/search/?fa=subject:civil+war&fo=json'}, {'history': 'https://www.loc.gov/search/?fa=subject:history&fo=json'}, {'manuscripts': 'https://www.loc.gov/search/?fa=subject:manuscripts&fo=json'}, {'politics and government': 'https://www.loc.gov/search/?fa=subject:politics+and+government&fo=json'}, {'presidents': 'https://www.loc.gov/search/?fa=subject:presidents&fo=json'}, {'united states': 'https://www.loc.gov/search/?fa=subject:united+states&fo=json'}]","['United States--History--Civil War, 1861-1865', 'United States--Politics and government--1861-1865', 'Presidents--United States', 'Manuscripts']",None,https://www.loc.gov/item/mal0142600/
1.028790187835693359e+01,3.752528667449951172e+00,['abraham lincoln papers at the library of congress'],"Abraham Lincoln papers: Series 1. General Correspondence. 1833-1916: Thomas T. Gantt to Montgomery Blair, Wednesday, January 15, 1862 (Missouri politics; endorsed by Blair)",https://tile.loc.gov/image-services/iiif/service:mss:mal:140:1400700:001/full/pct:6.25/0/default.jpg#h=324&w=207,1862-01-15,"[{'civil war': 'https://www.loc.gov/search/?fa=subject:civil+war&fo=json'}, {'history': 'https://www.loc.gov/search/?fa=subject:history&fo=json'}, {'manuscripts': 'https://www.loc.gov/search/?fa=subject:manuscripts&fo=json'}, {'politics and government': 'https://www.loc.gov/search/?fa=subject:politics+and+government&fo=json'}, {'presidents': 'https://www.loc.gov/search/?fa=subject:presidents&fo=json'}, {'united states': 'https://www.loc.gov/search/?fa=subject:united+states&fo=json'}]","['United States--History--Civil War, 1861-1865', 'United States--Politics and government--1861-1865', 'Presidents--United States', 'Manuscripts']",None,https://www.loc.gov/item/mal1400700/
